Country,Population_Growth_Rate,Exports of goods and services_Growth_Rate,Gross capital formation_Growth_Rate,Final consumption expenditure_Growth_Rate,Government_Expenditure_Growth_Rate,GDP_Growth_Rate
Russian Federation,0.053879278,-34.23076923,-45.47461369,-16.90909091,-14.28571429,-26.78571429
Russian Federation,0.055150874,30.40935673,49.39271255,15.97374179,12.19512195,25.20325203
Russian Federation,0.0851311,28.69955157,34.41734417,31.13207547,30.79710145,33.11688312
Russian Federation,0.184717221,3.484320557,9.274193548,10.07194245,9.972299169,7.804878049
Russian Federation,0.228020229,-0.336700337,-1.660516605,7.843137255,7.808564232,3.619909502
Russian Federation,0.227987736,-5.743243243,-13.50844278,-10.3030303,-10.51401869,-10.04366812
Russian Federation,0.26566782,-29.92831541,-34.49023861,-35.06756757,-34.98694517,-33.98058252
Russian Federation,0.304674714,-15.60102302,-2.317880795,-4.682622268,-4.417670683,-5.882352941
Russian Federation,0.236634963,24.54545455,26.10169492,22.27074236,21.8487395,22.65625
Russian Federation,0.137334835,24.08759124,-2.419354839,0.892857143,1.034482759,5.732484076
Russian Federation,0.061786188,-5.68627451,5.785123967,4.424778761,4.436860068,1.807228916
Russian Federation,-0.085738329,-20.79002079,-9.375,-10.16949153,-10.45751634,-11.83431953
Russian Federation,-0.353374151,44.09448819,14.65517241,14.1509434,14.23357664,19.46308725
Rwanda,2.992875186,1.254805434,-14.07642989,16.75289458,,12.52716905
Rwanda,2.992875186,1.254805434,-14.07642989,16.75289458,22.26332575,12.52716905
Rwanda,2.996073827,43.13112609,9.750716212,20.23078477,26.04184433,24.09268027
Rwanda,2.978881949,13.22313385,132.0231956,29.69699033,12.77329403,31.18397886
Rwanda,2.949751833,37.37409662,60.55153062,20.18946859,60.55756012,20.45993022
Rwanda,2.933085844,77.26740596,12.17493276,7.219738419,11.91119154,11.52204722
Rwanda,2.905313812,14.57605514,27.61591446,13.90947096,21.48452684,17.07504751
Rwanda,2.899721779,25.66637168,33.73243991,26.31619988,10.57357231,21.30291061
Rwanda,3.096758543,74.39960471,-11.26803376,18.3115519,1.77501905,22.48372982
Rwanda,3.412401214,-22.41330951,51.74544001,20.48062193,7.672355839,13.10857915
Rwanda,3.705246581,-23.67916518,-7.602812281,16.73184472,68.05913103,12.13747685
Rwanda,3.876062438,17.60010992,33.68567142,-4.803890759,-31.01930421,0.014362175
Rwanda,3.652921509,5.419653956,-19.96333055,5.796002422,-4.302683571,5.147101466
Rwanda,3.367804463,17.00062465,25.31949674,2.117734115,-6.76850806,7.278857925
Rwanda,3.467597774,-7.74714709,18.36778631,8.968881807,19.28817922,8.078778981
Rwanda,3.686949795,32.31226516,3.940872846,12.4053995,18.83495002,12.45383933
Rwanda,3.663160662,-18.97138967,9.538789469,14.1145796,12.53173351,11.82342193
Rwanda,3.238591716,6.117572263,7.925485745,8.25387806,22.80734208,7.87614535
Rwanda,2.70347535,-7.463406953,-13.09635515,3.728299676,-3.910835316,1.976019489
Rwanda,29.7969721,128.2713615,63.33561886,33.76652957,42.17528005,32.34266124
Rwanda,2.730314973,54.09197746,37.18241035,16.75706745,8.074378127,22.57479978
Rwanda,2.717877076,4.954617416,61.79616474,29.88330567,10.49767501,27.26069893
Rwanda,2.675742251,0.753361504,7.839553231,11.09985899,13.64918838,9.552980404
Rwanda,2.641387364,12.04231739,5.358991901,8.175583372,10.73180634,7.915435598
Rwanda,2.598702051,32.30110289,14.49928317,10.33831627,3.379043192,12.43503181
Rwanda,2.490344081,5.383688213,23.96320345,10.88073158,19.74486062,11.18306495
Rwanda,2.40782249,14.87419732,7.046783484,0.006516589,1.39423966,2.153816939
Rwanda,2.406022691,8.461044183,0.285876037,7.374245345,17.15632552,5.435617946
Rwanda,2.414647343,-1.302570932,7.971840466,5.167758948,0.228228033,3.461844991
Rwanda,2.473082659,18.80816163,9.700996729,-0.156209337,11.05980324,1.935772683
Rwanda,2.509785725,41.65383741,-2.780574094,2.135931615,5.958905182,6.464369765
Rwanda,2.464927587,7.079191041,-6.434409396,8.172967217,2.252171475,4.21036634
Rwanda,2.419602981,10.99338678,17.8911412,5.85629355,15.23983687,7.404499969
Rwanda,2.425658908,-12.91903208,5.234725949,-1.073083968,1.884981174,-1.657597432
Rwanda,2.40010126,7.294785105,13.66609784,6.402290293,12.57902247,8.691734138
Samoa,0.580317775,43.88877157,81.13758109,37.85238512,,43.4544919
Samoa,0.580317775,43.88877157,81.13758109,37.85238512,30.4212377,43.4544919
Samoa,0.687218471,1.386322094,29.48368222,-2.687055516,-8.988323715,2.393941497
Samoa,0.724240955,-14.77015676,22.03222407,-18.88750299,-23.49154497,-8.480523971
Samoa,0.774423324,13.38781901,58.55653852,11.80519686,15.52642912,11.66142808
Samoa,0.862476371,12.33550984,7.639548022,9.611682713,1.864119077,11.46548639
Samoa,0.902974775,-1.430300705,-2.556778848,2.796073449,18.52047118,-0.53636764
Samoa,0.916092952,4.708239234,-5.324596359,4.877263935,0.846968102,3.052412124
Samoa,0.90927733,-1.85294829,7.127087434,-4.420678107,3.597725952,2.47050439
Samoa,0.899101394,2.823566608,-5.909550237,-5.473081311,-7.823354757,0.919884854
Samoa,0.969195023,6.580262872,5.737194274,6.438576716,-11.70787531,5.405256236
Samoa,1.014867863,12.52558895,-0.706584836,0.841435876,8.997484136,1.322201282
Samoa,0.997447382,7.560014448,-6.064139211,0.493980018,7.815343662,1.403113271
Samoa,1.051020262,12.0353231,17.17725569,5.19023443,4.924917585,2.067892086
Samoa,1.427054576,-65.2521081,-18.738969,3.998110969,6.044806553,-9.139714654
Samoa,1.784310168,-16.20572269,7.396348363,11.41997762,19.59589047,3.390529847
San Marino,1.993191302,16.50685681,12.11277751,17.80639771,,16.50676939
San Marino,1.993191302,16.50685681,12.11277751,17.80639771,20.62875078,16.50676939
San Marino,2.341857335,20.8179621,38.85292306,19.93140255,15.98354133,20.81815088
San Marino,2.256706996,13.72296808,28.44372481,11.57040892,8.051815848,13.72286965
San Marino,1.872524307,14.0986599,-8.87245834,17.18891577,17.36416477,14.09832161
San Marino,1.802757158,-1.310211593,10.39695061,-3.440440907,-4.896111258,-1.309369069
San Marino,1.597222222,14.619023,5.327991431,14.74456692,16.83830457,14.61808733
San Marino,1.528171077,22.31285797,19.5384451,21.24598199,26.8429848,22.31172095
San Marino,1.404183698,24.94656474,27.74288656,25.88892832,25.55559751,24.95194556
San Marino,1.22824489,21.23375882,32.8739883,23.59016331,22.76128925,21.22670037
San Marino,1.171179612,-9.748095394,-16.743204,-8.088113924,-2.562514061,-9.749245972
San Marino,0.963141322,-0.81980956,-4.652698789,-0.479973687,-0.390405655,-0.799952454
San Marino,0.77508714,3.727685153,-2.802065129,3.254023124,5.986596032,3.690131679
San Marino,0.559777909,-1.1726196,3.564202382,-1.328761561,-2.258262219,-1.160397883
San Marino,0.656227371,3.180724029,2.643383273,3.406938038,4.111806145,3.267356631
San Marino,0.669933906,41.89961999,32.91382297,41.10447431,39.24403251,41.60924277
San Marino,0.209915141,25.63113989,28.03044883,26.66837212,30.92634155,25.82982703
San Marino,0.467977002,10.31889141,12.90248111,10.53948901,12.98963925,10.64926285
San Marino,1.157838701,5.27653673,3.002685787,4.61338239,3.118953187,4.157042946
San Marino,1.442792615,25.63302127,28.51703036,26.40833239,31.86032426,27.20774178
San Marino,1.413626146,4.730232781,3.811735322,5.968952231,5.968890233,5.49324487
San Marino,1.487701948,11.4960025,16.08204055,8.462517379,-20.37337132,5.939696084
San Marino,1.566700269,-18.20958009,-3.86812816,-11.99204294,-5.341813771,-11.20344645
San Marino,1.463959307,9.428406616,6.429042407,7.637396692,13.74382681,8.451210302
San Marino,1.430609334,-1.858256499,-20.57501169,14.33675445,-34.61917381,13.95223968
San Marino,1.402394921,13.6847119,10.25342447,14.58077726,40.10603195,15.1278069
San Marino,1.430552804,-0.695883459,43.19715046,-30.96809945,28.89996308,-5.643955759
San Marino,1.566651039,-7.339120093,8.080587306,2.901420086,1.56411238,7.293793322
San Marino,1.565565258,3.084486718,18.23094219,-0.674959048,8.089281368,5.836807266
San Marino,1.586880776,-11.11885152,-2.453403861,-9.635892721,-11.88954477,-9.312007234
San Marino,1.908809604,0.469743975,14.34777207,-0.784531334,-10.6826031,5.336242755
San Marino,2.31937077,3.735005264,16.36533357,6.279374371,7.951899047,7.943027644
San Marino,2.259644607,27.36315592,27.10447321,23.66976903,22.2354533,27.6177425
San Marino,1.720219573,23.24590693,11.52354786,14.01707189,15.33600845,17.31404787
San Marino,1.426459973,3.197505954,3.876797563,4.05949927,5.958955399,4.402676126
San Marino,1.528399078,14.35864177,2.025571701,4.660722811,2.223911757,6.804014216
San Marino,1.378550686,17.80378127,11.03466227,12.65334055,23.00712599,14.8786383
San Marino,1.079942052,16.27529906,8.121168798,13.94977167,22.08965733,10.62366479
San Marino,1.169381107,-20.56277052,-31.90728273,-3.139028738,0.074306722,-14.13923738
San Marino,1.767603593,-13.0652093,-18.49648213,-6.371721839,-1.618735863,-9.454860867
San Marino,2.806251582,-10.17787961,-9.967132177,2.131069641,1.223513135,-3.992826257
San Marino,1.960301585,-15.23328508,-20.55644985,-4.563453047,2.080209576,-12.33331525
San Marino,0.461789207,-0.659570866,-1.485718051,5.075736187,1.153192978,3.577070325
San Marino,0.312453057,-2.302493129,-8.604263221,-2.376189188,-1.935777761,-1.081578779
San Marino,0.542094702,-20.73340639,-44.68999186,-21.78220768,-24.84297804,-23.09212422
San Marino,0.786416443,2.598666673,34.93414016,-0.232550358,1.89893898,3.419436122
San Marino,0.656144707,1.593946958,26.30805491,2.26747901,5.077611455,4.175943636
San Marino,0.293634015,6.891204217,16.72899095,5.468836681,5.806045073,8.290681132
San Marino,0.064410353,-3.887314861,13.81661528,-3.131302876,-1.815049904,-2.363400023
San Marino,-0.500321844,-4.144391671,-28.18938663,0.157926548,5.854646981,-4.424976244
San Marino,-0.770429617,19.94163002,13.54211758,6.388137036,2.121360173,10.15600946
Sao Tome and Principe,2.449780525,35.37403885,3.708469699,19.80881789,,12.21516966
Sao Tome and Principe,2.449780525,35.37403885,3.708469699,19.80881789,28.68733229,12.21516966
Sao Tome and Principe,2.61677378,5.973082561,21.42523614,19.15584675,-13.20309278,18.86487599
Sao Tome and Principe,2.559149855,-4.998779346,5.395706653,14.33903168,57.70438262,9.359369249
Sao Tome and Principe,2.525729722,14.77244648,21.65268675,13.77171469,3.613205628,19.77260417
Sao Tome and Principe,2.501855517,-2.234138103,-12.18464288,25.40897045,6.334625635,6.535507674
Sao Tome and Principe,2.486046161,-14.63637167,39.29635557,7.193336322,22.43393906,8.469318902
Sao Tome and Principe,2.448703229,34.33736733,21.29359719,35.57485055,25.85688848,28.93403323
Sao Tome and Principe,2.370060458,-8.07520994,-15.62885975,-0.796048426,-2.836970014,-0.106434824
Sao Tome and Principe,2.251190155,55.95559718,119.2946962,-11.15476277,119.1258206,5.128805345
Sao Tome and Principe,2.144527776,19.44525718,19.27390108,19.78351881,22.41503144,18.11028415
Saudi Arabia,5.12145561,53.44749368,13.1535075,22.92392247,,34.50977345
Saudi Arabia,5.12145561,53.44749368,13.1535075,22.92392247,28.3389215,34.50977345
Saudi Arabia,5.420641082,150.4026067,-202.8527306,46.58361022,72.04067264,54.66704248
Saudi Arabia,5.568648274,91.77781256,-801.0061266,69.69842781,80.94763148,203.8177235
Saudi Arabia,5.532674124,20.01120663,-42.06717164,65.13103435,77.50347349,2.995277815
Saudi Arabia,5.343585297,11.45671856,141.9952922,49.00003487,58.70050759,36.84260002
Saudi Arabia,5.236613589,11.42959387,15.27561655,52.95088508,26.02988708,15.91003038
Saudi Arabia,5.200840779,-7.077436781,28.30966231,36.00599433,43.28128804,8.191967906
Saudi Arabia,5.118448773,55.01276228,0.932370771,32.17203893,24.35250446,39.53513072
Saudi Arabia,5.057920872,69.48736494,28.22098042,13.38521,7.946208686,47.32142857
Saudi Arabia,4.979506887,11.53846154,3.446296206,26.17873082,37.79366982,11.51515152
Saudi Arabia,4.897290379,-32.98150142,1.599621195,12.75373215,11.3725436,-16.84782609
Saudi Arabia,4.864373796,-36.07779122,12.00513398,0.913511822,-4.175061341,-15.68627451
Saudi Arabia,4.804529534,-16.89340549,-11.49473197,-3.663101685,-6.229980592,-6.976744186
Saudi Arabia,4.710536109,-24.35159483,-43.24818434,-5.073329745,-8.072470616,-13.33333333
Saudi Arabia,4.601184849,-25.73768763,-24.14226968,-11.94401211,-9.122480233,-16.45609028
Saudi Arabia,4.497762388,13.8395318,-10.31495517,-2.678146655,0.078425015,-1.500899013
Saudi Arabia,4.428147231,4.529254381,14.43902453,-2.085362961,-9.553696605,2.987558073
Saudi Arabia,4.346366638,16.38446455,6.696687331,8.924351044,17.32962419,8.03161089
Saudi Arabia,4.24364207,47.46377413,-0.487919535,9.519910393,6.557380919,22.87678714
Saudi Arabia,4.05824816,6.758589639,43.23415715,16.35611196,32.31331794,12.82051282
Saudi Arabia,3.765243232,5.839931679,19.12760854,-1.941747573,-9.718181817,3.787878788
Saudi Arabia,3.270062813,-14.79638595,5.828512648,-2.646866125,-14.22213272,-2.919708029
Saudi Arabia,2.919721731,0.618478358,-17.40231606,-1.544677504,-6.431416744,1.503759398
Saudi Arabia,2.838318798,16.44986434,5.673632459,3.297423863,2.750060639,5.925925926
Saudi Arabia,2.760479366,18.64675683,1.330182185,8,14.97772883,10.48951049
Saudi Arabia,2.72070779,2.343027266,5.763607332,4.62962963,11.74999827,5.063291139
Saudi Arabia,2.679270233,-32.9869671,8.230923055,-4.424778761,-4.081090269,-11.44578313
Saudi Arabia,2.623411412,28.89778601,3.287055852,0,-0.706866333,10.20408163
Saudi Arabia,2.559441704,46.73050121,5.223807724,9.259259259,19.27966514,17.28395062
Saudi Arabia,2.499323584,-11.28007962,-1.29764054,0.847457627,2.660986704,-3.157894737
Saudi Arabia,2.433612822,6.386360564,3.337958898,0,-2.214155119,3.260869565
Saudi Arabia,2.331354484,27.45376174,12.6580457,6.722689076,7.387395201,13.68421053
Saudi Arabia,2.207094194,33.39154055,22.1839173,8.661417323,11.93552294,19.90740741
Saudi Arabia,3.109804627,41.66666667,28.92811291,13.76811594,18.51073605,26.64092664
Saudi Arabia,4.038201394,20.85561497,26.35166131,15.2866242,18.50563643,14.93902439
Saudi Arabia,4.007419177,10.17699115,31.37639537,11.60220994,3.468260059,10.34482759
Saudi Arabia,3.929099728,29.7188755,29.09090909,14.85148515,7.073245861,25
Saudi Arabia,3.81393934,-37.46130031,-4.225352113,9.051724138,3.453221984,-17.5
Saudi Arabia,3.258456027,29.7029703,19.85294118,9.486166008,12.3902357,23.07692308
Saudi Arabia,2.512640364,43.51145038,11.04294479,12.63537906,21.4953271,27.08333333
Saudi Arabia,2.224135927,6.117021277,7.73480663,14.1025641,13.07692308,9.687034277
Saudi Arabia,2.144457855,-2.756892231,1.538461538,9.831460674,14.28571429,1.494565217
Saudi Arabia,2.04261428,-8.505154639,9.595959596,12.53196931,17.26190476,1.204819277
Saudi Arabia,1.943262381,-38.5915493,3.225806452,4.545454545,-0.507614213,-13.49206349
Saudi Arabia,2.03488578,-7.798165138,-11.16071429,-3.695652174,-14.79591837,-1.376146789
Saudi Arabia,2.324771735,19.40298507,0,2.031602709,0.598802395,6.821705426
Saudi Arabia,2.412798106,31.25,8.040201005,9.734513274,16.66666667,18.57764877
Saudi Arabia,2.31088562,-9.206349206,8.837209302,1.411290323,-2.040816327,-1.591187271
Saudi Arabia,0.473785929,-35.66433566,-17.09401709,0.795228628,5.729166667,-12.56218905
Saudi Arabia,-0.129763206,57.60869565,1.546391753,8.481262327,0.492610837,18.6344239
Senegal,2.997277385,38.88813272,26.37873771,15.44805326,,20.92462241
Senegal,2.997277385,38.88813272,26.37873771,15.44805326,14.88823294,20.92462241
Senegal,2.991009727,6.738815743,27.90630452,21.12891864,21.38725957,14.97414569
Senegal,2.92080597,69.06261845,32.20828501,3.910281116,5.706178893,12.76926668
Senegal,2.779256757,14.87779189,8.127100753,40.38692904,38.82084018,34.72447377
Senegal,2.640155692,1.089909252,-6.093000477,5.876621211,4.05694249,1.363856789
Senegal,2.453140636,22.11592747,8.695900742,2.066265513,5.671284304,2.40673753
Senegal,2.35344782,-22.02506213,10.93268801,17.28075747,27.32202958,11.37257245
Senegal,2.415673932,42.03019227,33.40034452,24.15312206,29.25267411,24.77896592
Senegal,2.505088531,-2.151230284,14.2577255,14.1885994,27.41858757,8.538436288
Senegal,2.597535112,-4.453350132,-12.0191533,-13.7630397,-16.54584335,-17.03793875
Senegal,2.671945064,11.00766515,-0.97619524,-2.157181609,-7.151661392,4.184451803
Senegal,2.720894376,-7.651583152,0.995710554,-4.606098909,-4.947893766,-4.023673101
Senegal,2.753248041,8.597912978,-7.194579476,-8.126355734,-3.317200878,-5.719627442
Senegal,2.821028285,-13.66034452,-7.545237494,14.27860466,0.197149902,10.29808716
Senegal,2.916555802,30.37138512,62.87698599,35.8264943,33.932145,45.98275529
Senegal,2.96461644,10.99480229,38.43677594,22.92723513,23.72219852,22.21386909
Senegal,2.949403872,2.296856742,11.15787492,6.748757254,2.072609139,8.275200333
Senegal,2.926717083,8.886575058,-13.41530207,-7.107546362,-1.667211495,-7.098877546
Senegal,2.925073943,17.49585371,43.42912932,19.82666348,16.25023358,23.17011634
Senegal,2.896602588,-2.877496439,-12.45923977,-3.763885293,-5.860281994,-3.488791148
Senegal,2.840041169,-4.073181698,26.11711654,10.48363132,15.01752526,9.595075814
Senegal,2.784332688,-10.78505652,-14.53650359,-9.176759567,-11.27675632,-9.897903248
Senegal,2.689497082,-2.541145409,-16.4702177,-38.62121866,-42.1221742,-32.93992666
Senegal,2.562481607,22.48989806,20.8955608,32.63517238,18.80644404,22.89251783
Senegal,2.441211485,-1.06579041,14.7943804,3.532413993,1.110557477,3.952117887
Senegal,2.353342139,-8.880073597,15.71828954,-6.412652409,-7.15559917,-9.400723103
Senegal,2.319903831,2.644045216,8.30328979,8.040273242,1.58397992,5.748367874
Senegal,2.343436708,-2.240359195,41.9192895,0.803642677,7.848419863,4.944857277
Senegal,2.381405031,-14.92436599,-7.485777797,-7.650066588,-11.75950181,-8.98527168
Senegal,2.408626208,8.013235321,23.8902596,5.976989091,2.282214574,8.400539361
Senegal,2.444378547,18.85940973,-3.048804355,9.722103483,14.51494565,7.249082598
Senegal,2.490474857,16.51541843,29.86528891,24.99699811,24.0373846,25.46194088
Senegal,2.531859684,20.54592943,13.56352039,16.70214329,21.08901453,14.96951722
Senegal,2.573828892,13.44142755,13.75146261,8.086924739,7.41575821,9.40372376
Senegal,2.636490771,3.231728761,-3.113280228,9.130017325,9.79881518,6.205300634
Senegal,2.667776576,27.66703588,31.32214341,20.0000546,26.24400709,19.57819198
Senegal,2.672634911,21.81430207,27.95507823,21.77557731,13.04459968,20.10852307
Senegal,2.712894181,-10.87411117,-25.49226031,-5.937130357,1.63983647,-4.19934448
Senegal,2.747775344,3.185328006,-1.372818402,-0.615397177,4.545361904,0.152039416
Senegal,2.759422674,17.77455172,15.48774432,12.33043653,15.67367758,10.46460087
Senegal,2.764494543,4.730400328,16.40472484,-2.380912004,-2.440764665,-0.725630652
